block_names,word,difficulty,correct_answer,across_block.thisRepN,across_block.thisTrialN,across_block.thisN,across_block.thisIndex,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,jonapot_szoveg.started,jonapot_szoveg.stopped,szo_kiir.started,szo_kiir.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,koszi_szoveg.started,koszi_szoveg.stopped,session,participant,date,expName,psychopyVersion,frameRate,
blocks/block_39.csv,oikosz,39,left,0,38,38,38,0,2,2,9,,,204.8104561989894,None,left,1,2.617399385024328,204.8104561989894,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_39.csv,,,,0,38,38,38,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_40.csv,fenőszíj,40,left,0,39,39,39,0,0,0,13,,,208.1467386870063,None,left,1,1.593092572002206,208.1467386870063,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_40.csv,törzskönyvez,40,left,0,39,39,39,0,1,1,3,,,210.24729593802476,None,left,1,2.2045883639948443,210.24729593802476,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_40.csv,,,,0,39,39,39,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_41.csv,csatkó,41,right,0,40,40,40,0,0,0,3,,,213.2333916290081,None,right,1,1.0424372460111044,213.2333916290081,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_41.csv,klozettpapír,41,left,0,40,40,40,0,1,1,16,,,214.78377098497003,None,left,1,1.2440620249835774,214.78377098497003,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_41.csv,,,,0,40,40,40,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_42.csv,kékít,42,left,0,41,41,41,0,0,0,14,,,216.76808390498627,None,left,1,0.8037313470267691,216.76808390498627,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_42.csv,dölyfösködik,42,left,0,41,41,41,0,1,1,3,,,218.08667430200148,None,left,1,0.7891535770031624,218.08667430200148,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_42.csv,,,,0,41,41,41,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_43.csv,invonult,43,right,0,42,42,42,0,0,0,15,,,219.63752027298324,None,right,1,1.4703355859965086,219.63752027298324,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_43.csv,némezés,43,right,0,42,42,42,0,1,1,7,,,221.62125362997176,None,right,1,2.118575797008816,221.62125362997176,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_43.csv,,,,0,42,42,42,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_44.csv,dévánkozik,44,left,0,43,43,43,0,0,0,23,,,224.52431769797113,None,right,0,1.8474484130274504,224.52431769797113,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_44.csv,hérósz,44,left,0,43,43,43,0,1,1,0,,,226.8747896879795,None,right,0,1.6650872220052406,226.8747896879795,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_44.csv,kollektivizál,44,left,0,43,43,43,0,2,2,1,,,229.04382914700545,None,left,1,1.1600021990016103,229.04382914700545,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_44.csv,hajcsárkodik,44,left,0,43,43,43,0,3,3,17,,,230.71115207398543,None,left,1,1.508682209008839,230.71115207398543,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_44.csv,,,,0,43,43,43,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_45.csv,szlalomoz,45,left,0,44,44,44,0,0,0,21,,,232.98053341096966,None,left,1,1.6633035659906454,232.98053341096966,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_45.csv,hosszall,45,left,0,44,44,44,0,1,1,14,,,235.14765806298237,None,right,0,1.888171667989809,235.14765806298237,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_45.csv,móringol,45,left,0,44,44,44,0,2,2,22,,,237.54849835700588,None,right,0,2.2153075499809347,237.54849835700588,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_45.csv,lexikológus,45,left,0,44,44,44,0,3,3,6,,,240.26780249999138,None,right,0,1.9519821190042421,240.26780249999138,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_45.csv,,,,0,44,44,44,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_46.csv,impúrum,46,left,0,45,45,45,0,0,0,21,,,243.03742951201275,None,right,0,1.5023992829956114,243.03742951201275,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_46.csv,könnyirepp,46,right,0,45,45,45,0,1,1,4,,,245.05450049700448,None,right,1,1.7652453419868834,245.05450049700448,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_46.csv,jóltart,46,left,0,45,45,45,0,2,2,11,,,247.3219658859889,None,left,1,1.6098766950308345,247.3219658859889,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_46.csv,,,,0,45,45,45,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_47.csv,rámáz,47,left,0,46,46,46,0,0,0,22,,,249.72481097397394,None,left,1,1.4790233310195617,249.72481097397394,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_47.csv,csapdáz,47,left,0,46,46,46,0,1,1,1,,,251.70856345799984,None,left,1,1.2632721530389972,251.70856345799984,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_47.csv,,,,0,46,46,46,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_48.csv,nemesbít,48,left,0,47,47,47,0,0,0,13,,,253.76106039300794,None,left,1,1.4907648549997248,253.76106039300794,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_48.csv,különszakasz,48,left,0,47,47,47,0,1,1,8,,,255.76223535597092,None,left,1,1.8495953879901208,255.76223535597092,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_48.csv,,,,0,47,47,47,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_49.csv,kvártélyoz,49,left,0,48,48,48,0,0,0,4,,,258.43100845400477,None,left,1,1.4528231000294909,258.43100845400477,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_49.csv,lező,49,right,0,48,48,48,0,1,1,6,,,260.3982466669986,None,right,1,1.0455811790307052,260.3982466669986,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_49.csv,,,,0,48,48,48,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_50.csv,kopol,50,right,0,49,49,49,0,0,0,17,,,262.23240939097013,None,right,1,1.4914129670360126,262.23240939097013,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_50.csv,degusztál,50,left,0,49,49,49,0,1,1,11,,,264.2346674199798,None,left,1,1.2491623879759572,264.2346674199798,None,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
blocks/block_50.csv,,,,0,49,49,49,,,,,,,,,,,,,,,,01,timike,2020_May_19_2107,lukacsagi_lexdec,3.2.4,59.68986993453983,
,,,,,,,,,,,,,,,,,,,,,266.08546662400477,None,,,,,,,
