block_names,word,difficulty,correct_answer,across_block.thisRepN,across_block.thisTrialN,across_block.thisN,across_block.thisIndex,within_block.thisRepN,within_block.thisTrialN,within_block.thisN,within_block.thisIndex,jonapot_szoveg.started,jonapot_szoveg.stopped,szo_kiir.started,szo_kiir.stopped,resp.keys,resp.corr,resp.rt,resp.started,resp.stopped,koszi_szoveg.started,koszi_szoveg.stopped,session,participant,date,expName,psychopyVersion,frameRate,
blocks/block_28.csv,,,,0,27,27,27,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_29.csv,aprimitmus,29,right,0,28,28,28,0,0,0,22,,,110.80085028102621,None,right,1,2.719360786024481,110.80085028102621,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_29.csv,oszcillál,29,left,0,28,28,28,0,1,1,14,,,114.03703402297106,None,left,1,0.6432258320273831,114.03703402297106,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_29.csv,,,,0,28,28,28,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_30.csv,kerem,30,right,0,29,29,29,0,0,0,6,,,115.37067610601662,None,right,1,0.9095837529748678,115.37067610601662,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_30.csv,szigon,30,right,0,29,29,29,0,1,1,21,,,116.7877964139916,None,right,1,1.700465333997272,116.7877964139916,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_30.csv,,,,0,29,29,29,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_31.csv,akarózik,31,left,0,30,30,30,0,0,0,6,,,119.17351107898867,None,left,1,1.6827493869932368,119.17351107898867,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_31.csv,tehermentesít,31,left,0,30,30,30,0,1,1,23,,,121.35777864401462,None,left,1,10.88248496397864,121.35777864401462,None,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
blocks/block_31.csv,,,,0,30,30,30,,,,,,,,,,,,,,,,01,pepe bácsi,2020_May_19_1828,lukacsagi_lexdec,3.2.4,59.991468722170595,
